PRICE,BEDROOMS,FLOOR_AREA,BUILD_YEAR
950000,4,297,2007
542000,4,221,2004
1080000,3,218,2005
308500,3,107,2007
422000,3,102,1992
691000,3,136,1973
340000,4,154,2002
537000,4,202,2006
412500,3,213,2014
330000,3,146,2013
585000,4,220,1997
390000,4,180,2001
367000,4,129,1998
511000,5,250,2010
665000,4,169,1983
450000,3,197,2006
585000,4,209,1983
310000,2,78,1990
360000,3,136,2008
495000,4,180,2009
720000,4,214,2003
710000,4,263,2013
755000,4,271,2010
1250000,6,115,1975
660000,4,275,2003
255000,3,140,1994
690000,4,252,1978
540000,5,230,2007
675000,6,237,2013
615000,4,222,2015
1220000,4,393,2013
826000,5,184,1989
460000,4,190,1983
540000,4,210,2001
550000,6,270,1995
440000,4,145,1991
410000,4,190,2002
380000,3,113,1991
500000,4,245,1992
325000,3,120,1977
650000,4,276,2007
442000,3,116,1990
795000,4,288,2009
790000,4,264,2006
821000,3,130,1969
270000,4,214,1995
435000,4,237,2007
1160000,2,100,1935
1060000,4,174,1939
690000,4,320,2012
390800,3,106,1970
710000,3,212,1979
350000,3,98,1968
387500,3,103,1996
405000,4,180,1996
465000,4,250,1997
350000,3,119,2010
480000,4,193,2001
320000,3,81,1970
575000,3,215,2015
1387500,2,212,1950
875000,3,129,1985
205000,3,100,1978
915000,5,385,2005
370000,3,137,2004
399000,3,114,1997
780000,4,166,1974
550000,3,224,2013
578000,4,124,1975
466000,4,142,1994
360000,4,129,1992
700000,4,198,1999
570000,3,114,1957
655000,4,206,2003
525000,4,200,2009
285000,3,98,1990
140000,3,135,1989
690000,4,220,1977
850000,4,203,1980
275000,3,125,1970
875000,4,259,2004
235000,3,160,1973
1495000,4,325,1987
450000,4,176,2003
485000,4,213,2004
1100000,5,229,1960
605000,4,217,2003
750000,3,106,1930
555000,4,237,2004
685000,4,280,2013
453000,4,204,1998
670000,4,220,2001
1050000,5,449,1989
540000,3,205,1981
1165000,4,344,2008
520000,4,180,2014
320000,3,95,1977
590000,4,231,2001
400000,3,185,2002
950000,4,220,2011
450000,4,138,2005
265000,3,98,1974
695000,4,280,1993
410000,3,129,2003
402500,3,174,2003
385000,2,98,1996
885000,3,156,1974
236000,3,106,1972
380000,3,107,1973
585000,3,110,1987
1500000,3,258,1993
385000,3,109,2009
375000,3,104,2009
250000,2,70,1951
607000,2,84,1982
570000,3,115,1989
600000,3,133,2012
615000,3,114,1992
386000,3,115,2003
400000,3,143,2014
380000,3,114,1994
370000,2,65,1988
420000,3,94,1992
620000,4,249,2013
450000,2,78,1981
270000,2,63,1981
617000,3,90,2009
209000,3,101,1974
375000,3,110,2003
410000,3,122,2005
530000,3,83,1988
520000,3,116,1991
445000,3,88,1991
480000,3,135,2001
379000,3,103,2008
301000,3,115,2002
268000,2,68,1976
295000,2,76,1990
1115000,5,300,2003
295000,2,88,1979
310000,3,98,2011
760000,3,254,2012
305000,3,91,1973
405000,3,130,2007
550000,4,196,2006
402000,2,86,1977
380000,3,81,1982
351000,3,72,1993
445000,3,190,2011
192000,3,86,1998
340000,2,65,1979
525000,2,113,1996
355000,3,103,1978
440000,2,61,1969
1800000,3,149,1984
475000,3,122,2006
389000,3,106,2007
475000,3,148,2014
280000,2,77,1990
310000,3,96,1985
265000,3,102,2007
630000,3,129,1995
307500,2,68,1998
162000,2,92,1971
426000,2,86,1983
173000,3,95,1992
415000,2,84,1973
145000,2,60,1969
300000,3,98,2004
880000,4,249,2011
292500,3,84,2006
310000,3,96,1995
350000,3,89,1977
568000,2,77,1979
435000,3,109,2002
349000,3,89,1993
180000,2,73,1985
215000,2,60,1990
502000,3,100,1994
400000,3,166,2015
286000,3,90,1981
525000,2,90,1990
300000,2,63,1989
350000,2,87,1988
305000,4,149,1980
322000,3,106,1980
920000,4,236,2004
335000,3,108,2014
1550000,4,305,2010
545000,3,121,1965
880000,5,358,1999
530000,4,190,2007
735000,4,357,2008
1250000,4,277,1969
583000,4,223,2012
605000,4,239,2011
463000,5,290,2004
2200000,6,417,1987
439000,3,120,1994
750000,4,259,2007
475000,4,153,2000
315000,3,99,1985
875000,3,115,1936
1820000,5,254,1938
299000,2,80,1974
965000,3,167,2002
541000,4,185,1979
670000,4,183,2000
1220000,5,168,1940
575000,4,156,1995
565000,4,198,2004
470000,2,120,1958
322000,3,141,1974
475000,4,163,2003
254000,3,143,2008
275000,3,154,1978
1850000,4,190,1960
1250000,4,267,2002
1500000,4,248,2001
1175000,5,240,1950
390000,3,138,1970
927500,4,115,1966
940000,4,165,1980
1080000,4,262,2009
250000,2,62,1969
340000,3,119,1989
525000,5,290,2006
980000,3,138,1935
1150000,4,205,1963
1310000,4,315,1978
525000,4,146,1998
825000,4,256,2005
245000,3,110,1970
765000,5,476,2000
686000,4,120,1970
430000,4,243,2007
300000,4,126,1968
630000,4,221,2011
650000,3,254,2009
502000,4,159,1972
837500,4,171,1916
405000,4,158,1980
357000,3,151,2012
430000,4,232,2006
390000,3,123,1946
310000,3,121,1992
560000,4,210,2003
637500,4,200,1995
430000,3,147,2013
1095000,5,173,1985
442000,3,124,2014
800000,4,265,1979
620000,4,208,2003
1650000,4,343,2010
930000,3,155,1921
451000,3,160,1976
555000,4,231,2004
499000,4,149,1994
447000,3,182,2015
430000,4,160,1977
337000,3,91,2004
185000,3,83,1954
996000,4,154,1940
780000,4,125,1921
560000,3,174,1980
540000,4,196,2014
435000,4,122,1992
561500,5,239,2002
730000,4,145,1958
875000,3,206,1890
1375000,4,185,1960
630000,5,202,1985
375000,3,126,1979
692500,3,109,1960
349000,3,101,2012
492500,4,213,2007
980000,5,283,1996
865000,4,214,2004
950000,4,250,1920
329000,4,145,1988
740000,4,227,1989
495000,4,161,1994
895000,3,121,1902
726000,3,239,1994
680000,3,196,2001
442000,4,158,2005
847500,4,250,1993
990000,3,185,1999
429000,3,114,2012
890000,3,132,1913
925000,4,295,1999
790000,4,329,1961
400000,3,102,1976
1000000,4,234,1977
670000,4,198,1954
631000,3,120,1940
425000,4,138,1992
1600000,4,236,1945
1375000,3,258,2002
400000,3,93,1987
1130000,4,231,1900
430000,4,131,2000
770000,3,130,1984
350000,3,80,1992
460000,3,148,1988
355000,4,127,1970
955000,4,285,2002
447000,5,128,2009
580000,4,228,2008
305000,3,135,1976
590000,4,180,1985
175000,4,140,2014
910000,5,312,2004
590000,4,324,2007
275000,3,113,2015
1210000,4,225,1980
1600000,4,334,2000
880000,4,209,1999
390000,3,114,2013
620000,7,365,2008
1100000,5,283,2009
319000,4,125,2007
1025000,3,18,1935
321000,4,143,2011
320000,4,152,2012
620000,3,187,2010
635000,4,227,2000
730000,4,223,2004
407500,4,190,2012
482000,4,148,2002
950000,3,125,1952
400000,3,113,1988
534000,4,203,2002
645000,5,256,1994
375000,4,135,1993
460000,4,231,2006
407500,4,129,2002
580000,3,168,2015
850000,4,133,1991
540000,4,262,2014
995000,3,147,1995
1675000,4,27,1960
370000,4,108,1995
900000,5,255,2003
388000,2,90,1970
550000,4,194,2000
425000,2,152,1990
1610000,4,261,1937
528000,4,229,2003
560000,4,212,2004
290000,3,105,1978
339000,4,156,2002
415000,3,109,2010
399000,2,74,1986
520000,4,151,1974
402000,4,129,2010
750000,3,139,1938
850000,4,224,1986
540000,4,175,1977
965000,4,206,2005
1050000,5,223,1984
500000,4,168,1977
645000,4,155,1989
515000,4,163,1992
135000,5,243,1994
140000,6,254,2001
715000,3,190,1996
405000,2,140,1929
1055000,4,244,2011
480000,3,417,2012
771250,2,122,1955
430000,3,112,1956
260000,2,134,2010
850000,4,223,2012
580000,3,162,1998
425000,3,107,2009
446000,4,181,2011
1220000,3,235,1999
595000,4,200,2003
670000,4,212,2006
605000,3,141,2001
1170000,4,270,2006
1290000,3,166,1980
385000,3,120,2006
330000,3,102,2007
430000,4,161,2000
1670000,5,432,2012
1300000,4,258,2013
580000,3,159,1999
420000,3,115,2008
635000,4,249,2006
397500,3,129,2007
1390000,4,257,2016
1350000,4,397,2007
683000,5,266,1999
375000,3,115,1975
865000,2,175,1929
382000,4,156,2006
311500,3,105,2014
455000,3,163,2013
175000,3,257,2012
800000,4,169,1968
760000,3,182,1950
1850000,5,198,1965
250000,3,192,1976
511000,4,193,1996
1255000,3,193,1945
445000,4,213,2011
409000,3,147,1978
1051000,5,300,1949
565000,5,145,2008
1008000,4,114,1922
1985000,4,210,1910
350000,4,120,2005
399000,4,152,1992
605000,4,254,2015
515000,3,125,1970
975000,2,137,1956
632000,4,207,2005
320000,4,127,1992
390000,4,174,2009
910000,6,284,1990
352000,3,89,1970
1505000,5,319,1938
665000,4,232,2004
575000,4,189,2014
1625000,4,255,1983
260000,3,171,1975
730000,4,179,1985
650000,4,204,2000
242000,4,135,1993
565000,4,210,2016
950500,4,276,1998
400000,3,114,2001
112500,3,106,1978
465000,4,183,2002
479000,4,210,2006
60000,3,113,2012
410000,4,106,1995
820000,3,121,1918
2120000,6,248,1935
625000,5,228,1993
573000,4,180,1984
900000,2,170,1921
820000,4,277,1997
369000,4,154,1980
535000,3,143,1960
650000,4,227,1950
370000,3,112,1977
480000,4,170,2005
350000,3,96,1985
520000,4,197,1998
478000,4,154,2002
2277500,5,415,1976
1015000,4,300,2000
1005000,4,176,1973
510000,4,256,2011
1275000,3,219,1950
340000,3,160,1989
585500,4,159,1981
565000,4,164,1972
450000,4,213,2010
630000,2,243,2013
398000,3,107,1970
461500,4,146,1988
300000,2,90,1950
545000,4,176,1994
775000,5,225,1996
581000,4,219,2010
590000,4,267,2006
647500,3,160,1963
419000,4,182,2008
745000,4,400,2004
605000,3,126,1986
455000,4,143,2013
775000,3,250,1976
540000,3,159,2005
1055000,2,127,1950
740000,4,230,2001
640000,3,220,1989
630000,4,203,1997
1215000,4,231,1997
650000,5,236,2008
2300000,5,260,1960
395000,3,97,1978
560000,4,275,2002
615000,4,255,2002
339000,3,95,1976
450000,4,165,2005
2000000,4,385,2001
403000,4,251,1996
268000,2,120,1982
1140000,3,162,1950
395000,4,190,2004
435000,4,186,1994
690000,4,201,2000
413000,4,141,1997
555000,4,122,1968
460000,3,114,1999
820000,3,180,1946
170000,3,116,1972
440000,4,143,1999
878000,4,220,2001
350000,4,190,1968
525000,3,169,1976
757500,4,289,2007
1300000,4,175,2003
205000,4,143,1998
185000,3,144,2015
650000,4,177,1989
545000,4,168,1984
400000,4,131,1976
2000000,4,314,2015
370000,4,160,2010
210000,3,110,2015
270000,4,157,1999
523020,4,228,2001
716000,6,300,1940
750000,4,264,1987
655000,4,214,2002
550000,4,167,1990
480000,4,224,2010
287000,3,129,2014
1200000,5,270,2006
785000,4,245,1999
930000,4,169,1987
580000,5,230,1993
245000,3,89,1953
490000,4,192,1974
1200000,4,185,1972
438000,3,147,1997
1580000,3,116,1989
430000,4,237,2014
443000,3,138,2000
310000,3,143,2012
1020000,5,500,1999
420000,3,196,2004
337000,3,98,1990
1582500,4,524,2005
445000,4,159,1983
412500,4,134,1987
388000,3,110,1975
630000,4,300,2002
635000,5,239,1985
665000,2,105,1958
425000,3,114,2014
1475000,3,190,1945
440000,4,151,2009
1150000,3,150,1988
360000,3,167,2010
830000,3,115,1935
710000,4,251,1995
820000,4,257,1998
460000,3,122,1965
140000,3,138,1965
335000,4,138,2011
579000,3,112,1971
600000,5,181,2006
492500,4,300,2006
350000,4,140,1995
505000,3,155,1988
872500,3,128,1897
880000,3,216,1989
520000,3,173,2013
435250,3,116,1992
605000,5,242,1987
490000,4,187,2008
297000,3,105,2014
715000,4,190,1994
1290000,4,234,2014
1075000,3,108,1977
830000,3,129,1929
390000,4,173,2006
535000,4,273,2002
410000,3,175,1984
995500,4,246,2001
440000,4,236,1968
835000,4,223,1972
580000,4,265,2003
810500,3,155,2002
745000,3,165,1962
540000,4,225,2003
1150000,3,147,1960
1300000,4,250,1992
1400000,4,268,2003
430000,4,142,2001
370000,4,140,1985
385000,3,141,2013
415000,3,107,1931
990000,3,224,1933
825000,4,228,2000
550000,4,300,1993
276000,4,211,1990
850000,4,234,1993
460000,3,95,1958
460000,4,158,2004
435500,3,128,1948
500000,4,190,2014
650000,4,383,1920
1150000,4,210,1993
895000,3,245,2000
745000,4,158,1978
515000,3,126,1960
605000,2,138,1940
600000,3,204,1998
649500,3,130,1947
430000,4,130,1960
325000,4,128,1972
450000,2,109,1920
540000,4,175,1966
660000,3,143,1991
1230000,4,324,2006
570000,3,193,2004
375000,3,107,2015
1160000,3,209,2006
1000000,4,220,2011
665000,2,70,1969
560000,3,168,1977
1250000,4,291,2001
649000,3,140,1996
905000,4,147,1994
285000,3,83,1977
640000,3,118,1997
726000,3,146,2007
590000,3,164,2011
875000,3,242,2008
2050000,3,275,1980
1055000,3,165,1940
582000,5,206,1979
830000,4,191,2002
1175000,3,114,1945
635000,4,159,1980
420000,4,149,1978
710000,4,322,2004
790000,4,191,2003
1275000,5,188,1963
405000,4,133,1975
750000,4,173,1980
650000,4,124,2002
335000,3,91,1972
465000,3,135,1969
829000,4,236,2000
1160000,3,247,2000
420000,3,159,2007
550000,4,143,2009
890000,4,120,1965
292000,4,221,2009
968000,3,191,1998
232500,3,89,1955
247500,3,88,1960
970000,4,240,2006
285000,3,101,1973
465000,4,93,1972
1100000,5,353,2009
500000,4,209,2006
490000,4,178,2007
400000,3,119,1972
518000,4,218,2010
625000,4,224,1992
800000,3,157,1958
265000,2,95,1960
410000,4,175,2002
168000,3,114,2016
377000,2,79,1955
685000,4,241,2008
1350000,5,304,2005
500000,3,217,1966
1720000,4,201,1939
1325000,4,253,2004
805000,4,229,2000
1370000,4,211,1970
490500,4,159,2014
1330000,4,400,2007
1100000,5,270,2013
470000,4,230,2004
472500,4,196,2012
1690000,4,257,1940
890000,4,238,2004
519000,4,189,2015
450000,5,177,2001
380000,4,151,2008
1130000,4,138,1980
318000,3,112,2003
585000,4,206,1977
815000,4,267,1989
550000,4,181,2000
355000,3,124,1970
670000,3,261,2008
880500,4,278,2002
1180000,4,257,1986
872500,4,221,2005
1075000,7,310,2002
400000,4,159,2003
440000,3,141,2000
715000,4,176,2002
490000,3,130,1948
260000,2,68,2014
330000,3,102,2014
455000,3,140,1964
370000,3,133,1980
545000,4,212,2003
1480000,5,376,1980
480000,5,153,1980
460000,3,128,1998
290000,4,150,1994
405000,3,110,1965
460000,3,130,2005
970000,4,210,1986
610000,4,237,2005
475000,3,164,2002
1155000,4,230,1989
415000,3,130,1950
500000,3,111,1967
376000,3,90,2012
490000,6,189,1992
280000,3,90,1986
520000,4,172,1980
537000,4,126,1976
375000,3,144,2007
585000,3,170,1988
200000,3,106,1990
403000,4,166,2008
625000,3,97,1976
525000,4,192,2005
960000,4,335,1999
1705000,5,268,1954
440000,3,107,2011
1387000,6,351,1984
520000,4,182,1977
480000,4,191,1981
370000,3,123,2014
308000,3,126,1987
1275000,4,389,2012
465000,5,209,1982
1650000,4,270,2002
625000,3,170,2010
340000,3,123,1990
750500,3,129,1990
620000,4,192,1999
409000,4,159,1994
190000,4,291,2005
925000,4,277,2005
965000,3,239,2009
645000,4,224,2009
475000,3,130,1980
1035000,5,157,1993
690000,5,236,1998
550000,4,178,1976
680000,4,239,2014
755000,3,196,2001
472000,4,287,2011
850000,4,236,1996
1725000,5,276,1930
880000,3,221,2014
895000,4,276,2003
1350000,4,364,2004
1250000,3,200,1947
338000,3,128,1960
530000,5,219,1995
380000,2,83,1962
430000,3,222,2008
630000,3,179,2015
360000,4,172,2013
835000,4,278,2005
500000,4,110,1980
720000,5,220,1982
705000,2,320,1986
1430000,5,387,1996
600000,4,250,1977
790000,4,395,2005
408000,4,163,2003
450000,4,133,1965
405000,4,155,1983
370000,4,126,1980
375000,4,201,2014
470000,4,235,2006
1080000,4,223,1972
465000,4,179,1999
425000,4,158,2008
1150000,4,298,2015
315000,4,119,1995
200000,3,113,1990
505000,4,145,1983
470000,4,202,2001
501500,3,135,1985
850000,5,328,2011
420000,4,120,1984
590000,4,220,2008
690000,4,163,1995
800000,3,160,1990
545000,3,147,1971
415000,3,161,1972
525000,2,93,1931
750000,3,182,2012
555000,3,75,1969
515000,2,109,1938
595000,4,210,1920
186000,4,248,2005
525000,3,250,1960
321000,5,130,1980
650000,7,345,1955
800000,3,134,1938
675000,5,260,1998
710000,4,202,1980
795000,4,229,1985
858000,3,155,1997
1020000,4,262,2005
680000,4,155,1970
1200000,4,164,1993
517500,2,87,1959
940500,4,310,2008
765000,3,96,1980
575000,3,127,2001
1450000,3,192,2012
459000,3,99,1947
552000,4,171,1999
555000,5,127,1988
1200000,4,264,2004
415000,3,82,1980
1260000,4,268,2015
927000,4,315,1938
527000,3,90,1995
1330000,4,235,1982
288500,2,74,1970
618000,5,121,1960
685000,4,196,1974
350000,3,122,1994
680000,4,185,1992
320000,3,102,2004
370000,3,107,2002
1600000,4,261,2013
582500,4,238,1999
465000,3,117,1974
539000,3,160,2005
545000,4,180,2011
269000,3,110,2000
445000,3,107,1987
350000,4,165,1974
489000,3,172,2011
580000,4,229,2010
630000,3,110,1985
527500,3,190,1974
515000,4,215,1994
476600,4,142,2002
590000,3,241,2010
350000,3,112,1985
640000,4,240,2012
477000,4,153,1992
585000,3,165,1957
478000,3,117,1976
250000,3,105,2013
1100000,4,316,2011
1500000,4,313,2003
490000,4,154,2004
740000,3,235,1987
740000,4,159,1979
520000,4,192,1977
335000,2,123,1976
925000,3,170,1998
689000,4,205,1999
1035000,7,312,1970
990000,3,155,1930
585000,4,238,2003
535000,4,169,2002
564000,3,189,2000
801150,3,122,2000
750000,3,121,2003
565000,3,131,1966
480000,4,225,2005
888044,4,319,2010
840000,4,213,1985
417500,4,188,2007
590000,4,152,1996
360000,3,153,1999
330000,3,81,1987
390000,4,140,1977
690000,3,203,1967
1350000,5,348,1965
821000,5,214,1973
700000,4,173,1985
425000,3,170,1990
1890000,4,339,2007
445560,4,195,2006
320000,4,172,1979
435000,4,210,2005
532000,4,168,1985
2270000,4,362,2000
308000,4,190,2003
482000,4,195,1992
235000,3,100,1992
385000,4,112,1986
535000,4,173,1997
525000,3,99,1968
456000,4,160,1972
420000,4,138,2000
822000,5,347,1984
545000,4,190,2001
820000,4,199,1992
1350000,4,225,2008
525000,3,105,1952
480000,4,161,2002
730000,5,208,1988
330000,3,123,1963
1180000,4,224,1939
1305000,3,148,1950
1500000,4,398,1999
920000,4,261,1982
1165000,4,260,1982
520000,4,225,2005
600000,4,150,1985
845000,4,274,1960
290000,3,85,1975
395000,4,181,2009
570000,4,241,2008
335000,3,114,2008
550000,4,196,1997
585000,3,129,1995
880000,4,229,2003
780000,4,160,1970
1020000,2,93,1954
455000,4,128,1987
1243500,4,158,1963
470500,4,141,2011
655000,3,170,1981
1230000,3,179,1967
875000,5,295,1985
520000,5,225,2013
365000,4,165,2006
1130000,5,119,2012
1900000,4,353,2007
855000,4,343,2002
510000,3,94,1977
580000,4,278,2004
387000,3,144,1998
310000,4,100,1986
425000,4,162,1987
515000,3,111,1964
189000,4,171,2014
315000,3,152,2006
680000,3,153,1998
420000,3,148,1977
355000,4,108,1967
210000,2,118,2015
890000,3,154,1970
300000,3,127,1978
482500,4,214,2007
477000,3,92,1967
555000,4,174,1996
740000,5,203,1975
705000,5,283,1986
981000,4,308,2002
435000,3,106,1993
465000,3,178,2006
1180000,4,354,2000
465000,4,211,2004
585000,4,182,1973
980000,3,239,1996
225000,3,101,1968
265000,3,167,1985
290000,3,113,1976
1260000,4,321,1994
545000,4,293,1990
1480000,4,280,1981
715000,4,210,1987
1000000,4,224,1997
705000,2,116,1920
667000,4,211,2008
390000,4,153,1995
480000,4,170,1991
751000,4,284,1995
868000,4,155,1959
328000,3,74,1959
1189000,5,356,2001
465000,3,121,1983
618000,4,230,2007
685000,4,200,1995
480000,3,123,1995
1275000,3,121,1964
550000,3,131,1977
620000,5,248,2006
560000,3,192,1999
680000,3,206,1960
